student_id,course_id,enrollment_date
Регина,Право 542,2024-09-30
Регина,Программирование 436,2025-04-02
Регина,Экономика 643,2025-05-03
Спиридон,Биология 636,2024-06-19
Спиридон,Программирование 734,2025-03-02
Данила,Право 816,2024-07-18
Данила,Химия 454,2025-05-21
Вера,История 238,2024-07-18
Вера,Право 150,2024-12-01
Вера,Право 399,2025-04-07
Вера,Программирование 436,2024-10-21
Добромысл,Экономика 469,2024-10-19
Добромысл,Математический анализ 763,2025-04-04
Добромысл,Медицина 307,2024-06-02
Кондрат,Медицина 831,2025-02-10
Кондрат,Химия 824,2024-10-20
Кондрат,Биология 404,2024-12-05
Кондрат,Программирование 801,2024-11-26
Кондрат,Программирование 193,2024-10-05
Федосий,Право 279,2024-06-08
Федосий,Программирование 873,2025-04-15
Федосий,Экономика 609,2024-11-14
Федосий,История 182,2025-01-11
Степан,Медицина 862,2024-12-14
Степан,Медицина 463,2024-08-03
Степан,Математический анализ 154,2025-02-12
Фаина,Биология 176,2024-10-12
Полина,История 500,2024-11-22
Полина,Право 353,2024-12-24
Полина,Экономика 482,2024-11-15
Полина,Медицина 979,2025-04-20
Адриан,Химия 174,2025-05-18
Адриан,Медицина 125,2024-08-17
Адриан,Биология 176,2025-02-13
Адриан,Математический анализ 636,2024-08-20
Адриан,Программирование 116,2024-08-09
Антонин,Право 505,2024-07-27
Антонин,Литература 378,2024-07-08
Антонин,Психология 713,2024-09-12
Антонин,Биология 544,2025-01-03
Боян,Психология 669,2024-12-09
Боян,Психология 617,2024-08-23
Боян,Литература 694,2024-08-06
Иосиф,Литература 226,2024-12-30
Иосиф,Математический анализ 107,2025-05-09
Иосиф,Право 399,2024-11-19
Максимильян,История 823,2025-04-24
Максимильян,Медицина 416,2025-04-30
Максимильян,Медицина 862,2024-12-18
Эммануил,Право 140,2025-04-21
Эммануил,Программирование 939,2024-12-21
Эммануил,Литература 814,2024-12-18
Эммануил,Математический анализ 398,2024-12-15
Эммануил,Программирование 801,2024-07-26
Василиса,Право 353,2024-09-29
Василиса,История 652,2024-09-27
Василиса,Литература 206,2024-09-12
Василиса,Биология 508,2024-07-31
Василиса,История 284,2024-07-28
Амвросий,Литература 295,2024-07-25
Амвросий,Математический анализ 479,2024-07-27
Амвросий,Психология 348,2024-11-02
Амвросий,Право 419,2025-01-07
Амвросий,Программирование 225,2025-05-15
Кузьма,Программирование 873,2024-09-09
Кузьма,Литература 155,2024-09-26
Эмиль,Программирование 276,2024-08-07
Эмиль,История 649,2024-09-28
Эмиль,Химия 573,2025-03-17
Эмиль,Психология 461,2025-01-18
Григорий,История 791,2024-10-24
Григорий,Биология 271,2024-07-21
Григорий,Биология 941,2024-06-14
Григорий,Литература 191,2025-04-29
Григорий,Право 141,2024-09-10
Нинель,Медицина 434,2024-11-13
Спартак,Биология 615,2025-03-24
Спартак,Математический анализ 555,2024-07-03
Спартак,История 171,2024-12-18
Спартак,Литература 254,2024-07-04
Спартак,Программирование 116,2025-02-26
Ия,Право 680,2024-10-13
Ия,Литература 437,2025-03-08
Епифан,Психология 937,2024-09-29
Мечислав,Биология 941,2025-05-16
Мечислав,Литература 595,2024-10-04
Мечислав,Химия 774,2024-07-06
Мечислав,Биология 718,2025-03-27
Кир,Программирование 151,2024-09-25
Кир,Программирование 801,2024-10-30
Кир,Медицина 184,2024-06-12
Евдоким,Математический анализ 570,2025-04-15
Евдоким,Программирование 984,2024-09-17
Евдоким,Литература 447,2024-11-26
Нифонт,Программирование 353,2024-10-04
Нифонт,История 849,2025-02-25
Нифонт,Медицина 831,2024-11-09
Спартак,История 393,2025-03-25
Спартак,Математический анализ 555,2024-07-05
Спартак,Программирование 225,2025-04-28
Юлия,История 610,2024-06-26
Юлия,Право 419,2024-06-30
Юлия,Химия 906,2025-04-16
Осип,Математический анализ 855,2024-07-12
Ерофей,Экономика 281,2024-06-26
Ерофей,Программирование 353,2025-03-24
Станислав,Психология 937,2025-03-13
Станислав,История 849,2025-04-22
Станислав,История 815,2025-04-20
Станислав,Медицина 295,2024-05-23
Наум,Математический анализ 570,2024-06-14
Наум,История 652,2024-07-28
Наум,Химия 174,2024-10-27
Наум,Биология 300,2025-02-22
Феофан,Экономика 499,2024-09-26
Феофан,Право 542,2024-09-27
Феофан,Химия 709,2024-07-17
Владислав,Литература 728,2025-02-07
Владислав,Психология 936,2024-12-10
Фрол,История 708,2025-03-28
Фрол,Литература 254,2025-03-07
Фрол,Право 353,2025-02-04
Стоян,Математический анализ 636,2024-11-06
Стоян,Биология 764,2025-02-11
Стоян,Математический анализ 107,2025-01-27
Стоян,Математический анализ 701,2025-04-20
Стоян,Литература 814,2024-09-28
Анна,История 791,2025-03-12
Анна,Химия 919,2024-06-20
Анна,Биология 143,2025-01-14
Вениамин,Математический анализ 398,2024-06-27
Вениамин,Право 253,2024-06-14
Вениамин,Биология 779,2024-08-31
Вениамин,Математический анализ 882,2025-05-16
Данила,Программирование 984,2024-08-18
Данила,Математический анализ 940,2025-02-13
Данила,Биология 101,2025-04-11
Данила,Медицина 742,2024-11-23
