student_id,course_id,enrollment_date
Гаврила,Химия 388,2025-04-24
Гаврила,Математический анализ 255,2024-12-15
Гаврила,Химия 821,2025-01-16
Гаврила,Биология 568,2025-01-08
Кондратий,Математический анализ 978,2025-03-17
Кондратий,Экономика 630,2024-09-27
Кондратий,Медицина 651,2024-08-25
Кондратий,Психология 762,2024-07-24
Пантелеймон,Медицина 298,2024-10-04
Пантелеймон,Психология 762,2025-04-16
Пантелеймон,Программирование 379,2025-04-24
Аникей,Психология 128,2024-10-16
Аникей,Математический анализ 784,2025-02-02
Аникей,Литература 969,2024-10-09
Лукия,Биология 568,2024-06-13
Лукия,Биология 307,2024-08-02
Лазарь,Экономика 266,2024-09-02
Лазарь,Психология 128,2025-02-19
Лазарь,Психология 315,2025-02-05
Вениамин,Психология 389,2024-12-25
Вениамин,Психология 138,2024-10-19
Вениамин,Математический анализ 355,2024-06-19
Севастьян,Программирование 293,2024-12-24
Севастьян,Медицина 979,2025-02-23
Севастьян,История 272,2024-11-24
Севастьян,Математический анализ 389,2024-05-27
Федосий,Программирование 728,2024-06-21
Федосий,Психология 494,2025-01-12
Потап,Психология 904,2024-07-04
Потап,Литература 305,2024-10-07
Потап,Математический анализ 859,2024-08-02
Феврония,Биология 695,2024-09-19
Феврония,Биология 236,2024-10-09
Феврония,Программирование 692,2024-09-23
Феврония,Математический анализ 772,2024-06-26
Феврония,Программирование 687,2025-01-10
Матвей,Химия 703,2025-04-06
Матвей,Право 383,2024-07-08
Матвей,Литература 341,2024-10-21
Ярослав,Математический анализ 205,2025-03-23
Ярослав,Медицина 246,2024-12-14
Вышеслав,Право 101,2024-06-26
Вышеслав,Биология 124,2024-05-25
Тарас,Биология 717,2024-12-17
Фирс,Программирование 991,2025-03-15
Фирс,Биология 936,2024-08-04
Фирс,Экономика 266,2024-08-20
Фирс,Психология 867,2025-01-24
Фирс,Медицина 298,2024-09-18
Самсон,Программирование 115,2025-03-01
Самсон,Психология 136,2024-10-05
Самсон,Экономика 589,2025-02-10
Викентий,Медицина 793,2024-12-12
Викентий,Химия 256,2024-06-03
Вячеслав,Литература 517,2025-01-07
Вячеслав,Биология 568,2025-01-20
Вячеслав,Математический анализ 772,2025-05-11
Вячеслав,Экономика 759,2024-12-03
Вячеслав,Медицина 974,2024-08-19
Велимир,Психология 558,2024-10-28
Остап,Литература 969,2024-09-20
Остап,Химия 619,2025-02-09
Остап,Химия 978,2024-08-22
Остап,Право 347,2025-02-12
Афанасий,Литература 181,2024-11-25
Афанасий,Химия 412,2024-09-29
Лазарь,Психология 389,2024-06-21
Лазарь,Литература 586,2025-01-16
Варвара,Математический анализ 554,2024-12-01
Варвара,История 467,2024-08-05
Варвара,Математический анализ 355,2025-03-24
Глафира,Экономика 529,2025-04-21
Глафира,Литература 912,2024-09-23
Глафира,Право 101,2025-04-19
Макар,Биология 794,2024-11-22
Макар,Право 516,2024-12-02
Макар,Литература 432,2025-04-27
Каллистрат,Психология 867,2024-06-17
Каллистрат,Медицина 154,2024-08-19
Ермолай,Химия 835,2024-11-18
Ермолай,Программирование 991,2025-04-25
Ермолай,Медицина 584,2024-08-21
Валерия,Психология 136,2024-12-02
Валерия,Психология 439,2025-04-21
Валерия,Медицина 584,2024-09-25
Валерия,Биология 307,2024-09-27
Иванна,Математический анализ 355,2025-02-25
Тарас,Биология 236,2024-11-23
Ефрем,Психология 230,2025-05-01
Ефрем,Литература 969,2024-06-05
Ефрем,Химия 388,2024-07-09
Ефрем,Медицина 353,2025-03-17
Ефрем,Право 560,2024-07-31
Арсений,История 297,2024-12-17
Арсений,Химия 765,2024-08-27
Арсений,Биология 437,2024-11-12
Фирс,Медицина 600,2024-07-07
Венедикт,Математический анализ 782,2024-12-24
Венедикт,Право 134,2024-11-05
Олег,Право 627,2025-01-17
Олег,Экономика 759,2024-08-31
Олег,Медицина 298,2025-04-12
Олег,Медицина 414,2024-08-10
Олег,Математический анализ 581,2024-11-13
Ярослав,Биология 695,2024-06-14
Ярослав,Химия 994,2024-11-20
Ярослав,Экономика 759,2025-03-28
Ярослав,Программирование 991,2024-07-10
Евсей,Экономика 373,2025-01-28
Евсей,Математический анализ 171,2025-01-14
Евсей,История 901,2024-12-30
Нонна,Психология 691,2024-10-16
Нонна,Математический анализ 815,2025-03-02
Творимир,Психология 307,2024-07-07
Творимир,Экономика 759,2024-05-21
Жанна,Право 158,2025-04-17
Жанна,Психология 838,2025-05-06
Жанна,Химия 352,2025-05-10
Жанна,Психология 450,2024-09-12
Жанна,Математический анализ 308,2024-11-26
Назар,Экономика 373,2024-06-04
Назар,Биология 705,2024-12-09
Глафира,Литература 517,2024-06-29
Глафира,Программирование 752,2024-09-16
Ким,Экономика 373,2025-02-17
Ким,Математический анализ 581,2024-09-05
Ким,Химия 619,2024-10-16
Ким,История 205,2025-04-25
Ким,Психология 128,2024-06-18
Светозар,Биология 717,2025-03-13
Светозар,Программирование 522,2025-04-26
Светозар,Математический анализ 927,2024-08-24
Светозар,Право 383,2025-01-21
Евфросиния,Право 313,2024-10-26
Евфросиния,Экономика 802,2025-01-31
Евфросиния,Медицина 430,2024-10-31
Мир,Математический анализ 919,2024-10-05
Мир,Химия 161,2024-09-07
Кир,Математический анализ 919,2024-12-15
Ульяна,Биология 116,2025-01-28
Доброслав,Программирование 728,2024-12-04
Доброслав,Литература 603,2025-05-11
Доброслав,История 221,2024-12-19
